HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3NRZ1LDP7XUABZWV67KJ2V2VZNIPZ1;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;3K5TEWLKGXZ48D2BIHAYWCJDV1NIVN;A194R45ACMQEOR;Submitted;Fri Jul 12 19:48:44 PDT 2019;Fri Jul 12 19:49:04 PDT 2019;Sun Jul 14 19:49:04 PDT 2019;;;;20;100% (13/13);100% (13/13);100% (13/13);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3NRZ1LDP7XUABZWV67KJ2V2VZNIPZ1;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;3TUI152ZZDB13ZAWOBVIYQ3JX721QP;A10443E11ZWEHJ;Submitted;Fri Jul 12 20:31:13 PDT 2019;Fri Jul 12 20:32:12 PDT 2019;Sun Jul 14 20:32:12 PDT 2019;;;;59;100% (15/15);100% (15/15);100% (15/15);https://i.imgur.com/N0pf70Y.jpg;None of the Above;;1
3NRZ1LDP7XUABZWV67KJ2V2VZNIPZ1;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;3TXMY6UCAGCLQ2KU48K2FMMA14WQC7;AL8NYDL4JOYL3;Submitted;Fri Jul 12 21:00:11 PDT 2019;Fri Jul 12 21:02:40 PDT 2019;Sun Jul 14 21:02:40 PDT 2019;;;;149;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3NRZ1LDP7XUABZWV67KJ2V2VZNIPZ1;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;3WETL7AQWVW8KG5DRNLYO8NPZVM531;A2L366NNL1YG5W;Submitted;Fri Jul 12 19:29:56 PDT 2019;Fri Jul 12 19:30:09 PDT 2019;Sun Jul 14 19:30:09 PDT 2019;;;;13;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3NRZ1LDP7XUABZWV67KJ2V2VZNIPZ1;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;3WOKGM4L734YBYCYDFZEVGP9DDE0OB;A1Y3VYHOYKZ1D7;Submitted;Fri Jul 12 16:32:06 PDT 2019;Fri Jul 12 16:32:13 PDT 2019;Sun Jul 14 16:32:13 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;None of the Above;;1
31ANT7FQN9QKR4EIG65Y4IT9CX05H5;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;352YTHGROX15I58CS3RQNAILI494H2;A2L366NNL1YG5W;Submitted;Fri Jul 12 19:28:49 PDT 2019;Fri Jul 12 19:28:58 PDT 2019;Sun Jul 14 19:28:58 PDT 2019;;;;9;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
31ANT7FQN9QKR4EIG65Y4IT9CX05H5;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;369J354OFFY5XWHFRL2NZ8QYZVDG6B;AL8NYDL4JOYL3;Submitted;Fri Jul 12 21:11:17 PDT 2019;Fri Jul 12 21:11:34 PDT 2019;Sun Jul 14 21:11:34 PDT 2019;;;;17;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
31ANT7FQN9QKR4EIG65Y4IT9CX05H5;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;37KGEN7NJ5EJKFSJ90RJZHV7VRHPPL;A194R45ACMQEOR;Submitted;Fri Jul 12 19:49:05 PDT 2019;Fri Jul 12 19:49:21 PDT 2019;Sun Jul 14 19:49:21 PDT 2019;;;;16;100% (13/13);100% (13/13);100% (13/13);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
31ANT7FQN9QKR4EIG65Y4IT9CX05H5;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;3L4PIM1GQV4Y560ZDFRRH3OY0DCYRI;A1Y3VYHOYKZ1D7;Submitted;Fri Jul 12 16:32:15 PDT 2019;Fri Jul 12 16:32:21 PDT 2019;Sun Jul 14 16:32:21 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
31ANT7FQN9QKR4EIG65Y4IT9CX05H5;37R8JAFGQ2RVCEXKD4VJYNP3XSLDJB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.02;Fri Jul 12 14:25:18 PDT 2019;5;"BatchId:3703739;OriginalHitTemplateId:928390873;";300;172800;Tue Jul 16 14:25:18 PDT 2019;;;3PXX5PX6LZMATHL71CRLE21NF17ABA;A10443E11ZWEHJ;Submitted;Fri Jul 12 20:32:35 PDT 2019;Fri Jul 12 20:32:59 PDT 2019;Sun Jul 14 20:32:59 PDT 2019;;;;24;100% (15/15);100% (15/15);100% (15/15);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
