HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3PN6H8C9R5E0LULXP6DPL8UXCF3DAX;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;354P56DE9MRRR14B5V1WU09XI0E7SA;A2ZB2LWDUWWMTW;Submitted;Wed Jul 10 18:40:38 PDT 2019;Wed Jul 10 18:42:37 PDT 2019;Fri Jul 12 18:42:37 PDT 2019;;;;119;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3PN6H8C9R5E0LULXP6DPL8UXCF3DAX;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3GDTJDAPVWZSTKWPV3XGWR6M1V1M8Z;A2HM35CWB7IIFM;Submitted;Wed Jul 10 18:38:28 PDT 2019;Wed Jul 10 18:38:33 PDT 2019;Fri Jul 12 18:38:33 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3PN6H8C9R5E0LULXP6DPL8UXCF3DAX;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3L2IS5HSFC6W9ZO2A7DL5YDB3C3UNN;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:39:39 PDT 2019;Wed Jul 10 18:39:53 PDT 2019;Fri Jul 12 18:39:53 PDT 2019;;;;14;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;Unpacking Table;;1
3PN6H8C9R5E0LULXP6DPL8UXCF3DAX;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3RJSC4XJ12IC3O6G803FMAPIW20506;AQGTIJZIVSL7D;Submitted;Wed Jul 10 18:40:35 PDT 2019;Wed Jul 10 18:40:43 PDT 2019;Fri Jul 12 18:40:43 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3PN6H8C9R5E0LULXP6DPL8UXCF3DAX;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3VA45EW49PBYINXG9Y3E9L8JIPAO1W;A30MP4LXV4MIFD;Submitted;Wed Jul 10 18:37:27 PDT 2019;Wed Jul 10 18:37:40 PDT 2019;Fri Jul 12 18:37:40 PDT 2019;;;;13;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3SZYX62S5HONYF863XJMD54FYQZ57Q;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3A1PQ49WVJ5OQ6BT5L8OPCBI63X1HM;A2HM35CWB7IIFM;Submitted;Wed Jul 10 18:39:25 PDT 2019;Wed Jul 10 18:39:29 PDT 2019;Fri Jul 12 18:39:29 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SZYX62S5HONYF863XJMD54FYQZ57Q;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3FTOP5WARHCKANL1X279NK8NE3VJ06;A2F5NCG5YURL0U;Submitted;Wed Jul 10 18:42:22 PDT 2019;Wed Jul 10 18:42:55 PDT 2019;Fri Jul 12 18:42:55 PDT 2019;;;;33;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SZYX62S5HONYF863XJMD54FYQZ57Q;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3R6BYFZZP90C2B5GHO5VH036V3YXFB;A1HNR6OIRFCEHS;Submitted;Wed Jul 10 18:40:55 PDT 2019;Wed Jul 10 18:41:03 PDT 2019;Fri Jul 12 18:41:03 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SZYX62S5HONYF863XJMD54FYQZ57Q;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3VAR3R6G1RPGTNH18JCTOVVRWVH8O1;AQGTIJZIVSL7D;Submitted;Wed Jul 10 18:41:30 PDT 2019;Wed Jul 10 18:41:36 PDT 2019;Fri Jul 12 18:41:36 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SZYX62S5HONYF863XJMD54FYQZ57Q;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;3VP0C6EFSIK5P6D12O0ICDAVV0BM6D;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:38:46 PDT 2019;Wed Jul 10 18:39:06 PDT 2019;Fri Jul 12 18:39:06 PDT 2019;;;;20;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3TRB893CSKYLECXQKT2DH2V4OZDG7J;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;33JKGHPFYEIDWRJT15MZEOWHQQ0MNN;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:38:45 PDT 2019;Wed Jul 10 18:39:01 PDT 2019;Fri Jul 12 18:39:01 PDT 2019;;;;16;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3TRB893CSKYLECXQKT2DH2V4OZDG7J;3VTTFELP3VWCGQTDLZCLXBPSK33ZOB;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:52 PDT 2019;5;"BatchId:3701699;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:52 PDT 2019;;;37ZHEEHM6YAN7KJWFG0VMS1LQKF73I;A2CN2V295GTNN9;Submitted;Wed Jul 10 18:39:44 PDT 2019;Wed Jul 10 18:39:49 PDT 2019;Fri Jul 12 18:39:49 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
