HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3XU9MCX6VP05H19YUSFUKFS3FS22RL;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;33F859I5681P34TL7I1DVOORSFPHBM;AY52II1OC5RZ1;Submitted;Wed Jul 10 18:46:38 PDT 2019;Wed Jul 10 18:46:47 PDT 2019;Fri Jul 12 18:46:47 PDT 2019;;;;9;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;None of the Above;;1
3XU9MCX6VP05H19YUSFUKFS3FS22RL;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;33PPO7FECX3IEW2PRWA4QQD6VDGIDN;A2ZB2LWDUWWMTW;Submitted;Wed Jul 10 18:45:46 PDT 2019;Wed Jul 10 18:45:57 PDT 2019;Fri Jul 12 18:45:57 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3XU9MCX6VP05H19YUSFUKFS3FS22RL;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3PWWM24LHUM2MGSWLLEWHISOVQL82V;AZJ5V7763UNUD;Submitted;Wed Jul 10 18:41:00 PDT 2019;Wed Jul 10 18:41:06 PDT 2019;Fri Jul 12 18:41:06 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3XU9MCX6VP05H19YUSFUKFS3FS22RL;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3SKEMFQBZ5TX3WWMARK0HEEICQ8K8U;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:47:18 PDT 2019;Wed Jul 10 18:47:28 PDT 2019;Fri Jul 12 18:47:28 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3XU9MCX6VP05H19YUSFUKFS3FS22RL;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3WAKVUDHUY476EWFU0WW91RL3XZU7D;A2QWJX8WLTY0TB;Submitted;Wed Jul 10 18:43:48 PDT 2019;Wed Jul 10 18:47:53 PDT 2019;Fri Jul 12 18:47:53 PDT 2019;;;;245;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3SBX2M1TKEBF8E9LLR9I84FW3KW4QI;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3LBXNTKX0TJ311E3E25374HVS569XY;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:47:57 PDT 2019;Wed Jul 10 18:48:04 PDT 2019;Fri Jul 12 18:48:04 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SBX2M1TKEBF8E9LLR9I84FW3KW4QI;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3W92K5RLWW5SWP7WBXR473F8QYCV5N;AZJ5V7763UNUD;Submitted;Wed Jul 10 18:40:30 PDT 2019;Wed Jul 10 18:40:35 PDT 2019;Fri Jul 12 18:40:35 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SBX2M1TKEBF8E9LLR9I84FW3KW4QI;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3WYP994K19F5JN2FLROT68X24ARY6H;A1TGSY9RHU4ZWY;Submitted;Wed Jul 10 18:48:33 PDT 2019;Wed Jul 10 18:48:47 PDT 2019;Fri Jul 12 18:48:47 PDT 2019;;;;14;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SBX2M1TKEBF8E9LLR9I84FW3KW4QI;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3X65QVEQI2BAZ54HC3C6Y0NGRHYLC4;AY52II1OC5RZ1;Submitted;Wed Jul 10 18:46:05 PDT 2019;Wed Jul 10 18:46:38 PDT 2019;Fri Jul 12 18:46:38 PDT 2019;;;;33;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3SBX2M1TKEBF8E9LLR9I84FW3KW4QI;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3YJ6NA41JD4NY4PLENMZ2L9VMB9PJL;A2XG8QPLTDI6N4;Submitted;Wed Jul 10 18:50:28 PDT 2019;Wed Jul 10 18:50:34 PDT 2019;Fri Jul 12 18:50:34 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3D1TUISJWJO18EFHNPVRC6M4BN3IUG;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;30H4UDGLT46DZCV6HKZRID1CQ51PMM;AZJ5V7763UNUD;Submitted;Wed Jul 10 18:39:05 PDT 2019;Wed Jul 10 18:39:29 PDT 2019;Fri Jul 12 18:39:29 PDT 2019;;;;24;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3D1TUISJWJO18EFHNPVRC6M4BN3IUG;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;36W0OB37HY2LL2W1DWHGH6VUJIBHZS;A2ZB2LWDUWWMTW;Submitted;Wed Jul 10 18:45:19 PDT 2019;Wed Jul 10 18:45:41 PDT 2019;Fri Jul 12 18:45:41 PDT 2019;;;;22;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3D1TUISJWJO18EFHNPVRC6M4BN3IUG;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3C5W7UE9CHEI8LXX3B98CQNFS4DMXA;A2XG8QPLTDI6N4;Submitted;Wed Jul 10 18:50:34 PDT 2019;Wed Jul 10 18:50:40 PDT 2019;Fri Jul 12 18:50:40 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3D1TUISJWJO18EFHNPVRC6M4BN3IUG;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3LKC68YZ3CRRJODJ6MSZ2BYDE2LWO5;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:47:23 PDT 2019;Wed Jul 10 18:47:29 PDT 2019;Fri Jul 12 18:47:29 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3D1TUISJWJO18EFHNPVRC6M4BN3IUG;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;3NGI5ARFTVTG3N9HOYGTYLD9SUAP1I;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:52:09 PDT 2019;Wed Jul 10 18:52:13 PDT 2019;Fri Jul 12 18:52:13 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
3T2EL38U0N866GXV52BN5FCUWF0XQP;3V76OXST9T6T6VH5CQ3UI6MFL1G50L;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:33:13 PDT 2019;5;"BatchId:3701695;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:33:13 PDT 2019;;;31N2WW6R9TE0MDY2XZY7AKE2O8Y3FI;AO2XW5WDSFTEI;Submitted;Wed Jul 10 18:41:43 PDT 2019;Wed Jul 10 18:41:52 PDT 2019;Fri Jul 12 18:41:52 PDT 2019;;;;9;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/LNvlo1P.jpg;None of the Above;;1
