HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3ZUE82NE0BPJ0Q6EJEO1DHRNY2JF82;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;336YQZE83X2962DNX5QDK7WVZYC5ME;A3P0PVCXPLAWME;Submitted;Wed Jul 10 06:29:39 PDT 2019;Wed Jul 10 06:29:48 PDT 2019;Fri Jul 12 06:29:48 PDT 2019;;;;9;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/MOzCx5o.jpg;Unpacking Table;1;
3ZUE82NE0BPJ0Q6EJEO1DHRNY2JF82;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;39KFRKBFIPJV8T8JLNANN8JTP3UYO1;A1AQFGPACWI0RW;Submitted;Wed Jul 10 06:29:39 PDT 2019;Wed Jul 10 06:29:45 PDT 2019;Fri Jul 12 06:29:45 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/MOzCx5o.jpg;None of the Above;;1
3ZUE82NE0BPJ0Q6EJEO1DHRNY2JF82;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;3DEL4X4EL89I22MBMEXJ6LAM17ZYX6;AKMQH2MGTUWO9;Submitted;Wed Jul 10 06:29:58 PDT 2019;Wed Jul 10 06:30:19 PDT 2019;Fri Jul 12 06:30:19 PDT 2019;;;;21;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/MOzCx5o.jpg;None of the Above;;1
3ZUE82NE0BPJ0Q6EJEO1DHRNY2JF82;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;3DUZQ9U6SOCT2R57NT4C0EP04BVVSM;A1ZQ4Q7DXAE35B;Submitted;Wed Jul 10 06:29:55 PDT 2019;Wed Jul 10 06:30:02 PDT 2019;Fri Jul 12 06:30:02 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/MOzCx5o.jpg;Unpacking Table;1;
3ZUE82NE0BPJ0Q6EJEO1DHRNY2JF82;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;3FPRZHYEP0VPIAKSXE3BS6HOCVWV3U;A1E8PIR82KIJEP;Submitted;Wed Jul 10 06:28:55 PDT 2019;Wed Jul 10 06:28:59 PDT 2019;Fri Jul 12 06:28:59 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/MOzCx5o.jpg;Unpacking Table;1;
3G4VVJO6P04FM4X966H9FGEIV80KPT;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;35GCEFQ6I7C6RUP2YBSEDCUK062Z3Y;A1AQFGPACWI0RW;Submitted;Wed Jul 10 06:30:13 PDT 2019;Wed Jul 10 06:30:18 PDT 2019;Fri Jul 12 06:30:18 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/bVesBBw.jpg;2x2 Matrix;1;
3G4VVJO6P04FM4X966H9FGEIV80KPT;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;3B2X28YI3Y396F94BZA9YXZ1JUJB6B;A3P0PVCXPLAWME;Submitted;Wed Jul 10 06:30:26 PDT 2019;Wed Jul 10 06:31:03 PDT 2019;Fri Jul 12 06:31:03 PDT 2019;;;;37;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/bVesBBw.jpg;None of the Above;;1
3G4VVJO6P04FM4X966H9FGEIV80KPT;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;3JJVG1YBEDLDNB9Q6G046RL1NZ8B5V;AKMQH2MGTUWO9;Submitted;Wed Jul 10 06:30:23 PDT 2019;Wed Jul 10 06:30:33 PDT 2019;Fri Jul 12 06:30:33 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/bVesBBw.jpg;2x2 Matrix;1;
3G4VVJO6P04FM4X966H9FGEIV80KPT;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;3M81GAB8A272GXSOQ8O742GSJVVBQ8;A3BP890CXV4UMN;Submitted;Wed Jul 10 06:31:09 PDT 2019;Wed Jul 10 06:31:17 PDT 2019;Fri Jul 12 06:31:17 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/bVesBBw.jpg;Unpacking Table;;1
3G4VVJO6P04FM4X966H9FGEIV80KPT;3CZ46AGKHPCCHJUU6AMRP9TJ5ZLOMJ;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 06:28:27 PDT 2019;5;"BatchId:3700779;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 06:28:27 PDT 2019;;;3R0T90IZ1U0UDDQG1CFQL8I8VTMGCP;A2MV1325939NBM;Submitted;Wed Jul 10 06:31:16 PDT 2019;Wed Jul 10 06:31:49 PDT 2019;Fri Jul 12 06:31:49 PDT 2019;;;;33;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/bVesBBw.jpg;Unpacking Table;;1
