HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3EHVO81VN69L3MDZFJ3M1SGS0DQH1M;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3DI28L7YXC2C6WKRFK0I49E5EN81E9;A158K5BG2PSWX;Submitted;Wed Jul 10 18:49:44 PDT 2019;Wed Jul 10 18:50:05 PDT 2019;Fri Jul 12 18:50:05 PDT 2019;;;;21;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3EHVO81VN69L3MDZFJ3M1SGS0DQH1M;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3L2IS5HSFC6W9ZO2A7DL5YDB3C5NUI;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:45:56 PDT 2019;Wed Jul 10 18:46:04 PDT 2019;Fri Jul 12 18:46:04 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3EHVO81VN69L3MDZFJ3M1SGS0DQH1M;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3O6CYIULEFPMWTXG28481HQ2WOAUWH;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:50:12 PDT 2019;Wed Jul 10 18:50:17 PDT 2019;Fri Jul 12 18:50:17 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3EHVO81VN69L3MDZFJ3M1SGS0DQH1M;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3OE22WJIGKCHCW1UQZ529S8G8NTUQD;A3NBD6P0INJB4G;Submitted;Wed Jul 10 18:50:06 PDT 2019;Wed Jul 10 18:50:16 PDT 2019;Fri Jul 12 18:50:16 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3EHVO81VN69L3MDZFJ3M1SGS0DQH1M;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3Z7ISHFUH2JSSRV8ASNA4T2VGZMZ8W;A15N4FMOLAOJ5F;Submitted;Wed Jul 10 18:49:57 PDT 2019;Wed Jul 10 18:50:07 PDT 2019;Fri Jul 12 18:50:07 PDT 2019;;;;10;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;None of the Above;;1
3NRZ1LDP7XUABZWV67KJ2V2VZJDPZO;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;33TIN5LC06YS164DJYR5QIO4UB19Y5;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:50:55 PDT 2019;Wed Jul 10 18:50:59 PDT 2019;Fri Jul 12 18:50:59 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3NRZ1LDP7XUABZWV67KJ2V2VZJDPZO;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;354P56DE9MRRR14B5V1WU09XI0HS7Y;A15N4FMOLAOJ5F;Submitted;Wed Jul 10 18:52:29 PDT 2019;Wed Jul 10 18:52:40 PDT 2019;Fri Jul 12 18:52:40 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3NRZ1LDP7XUABZWV67KJ2V2VZJDPZO;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3FE2ERCCZZW1ZFGIU0E4AHQHL5IOP2;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:46:50 PDT 2019;Wed Jul 10 18:46:59 PDT 2019;Fri Jul 12 18:46:59 PDT 2019;;;;9;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3NRZ1LDP7XUABZWV67KJ2V2VZJDPZO;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3M0BCWMB8XK70UOA2HNDWRYE733WB2;A3NBD6P0INJB4G;Submitted;Wed Jul 10 18:49:47 PDT 2019;Wed Jul 10 18:49:55 PDT 2019;Fri Jul 12 18:49:55 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3NRZ1LDP7XUABZWV67KJ2V2VZJDPZO;3PFZUIOZMJLSPR0QBF4T91HARDNAK2;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:08 PDT 2019;5;"BatchId:3701703;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:08 PDT 2019;;;3X0H8UUIT3C6HG5CD398MG8EBRPSWZ;A158K5BG2PSWX;Submitted;Wed Jul 10 18:50:51 PDT 2019;Wed Jul 10 18:51:11 PDT 2019;Fri Jul 12 18:51:11 PDT 2019;;;;20;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
