HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3D3B8GE893FV58EI29QKP702KGP9PT;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;369J354OFFY5XWHFRL2NZ8QYZE46GU;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:53:50 PDT 2019;Wed Jul 10 18:53:58 PDT 2019;Fri Jul 12 18:53:58 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3D3B8GE893FV58EI29QKP702KGP9PT;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;38F71OA9GVK18Z6C3H3M6JN8OZJMFL;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:54:20 PDT 2019;Wed Jul 10 18:54:48 PDT 2019;Fri Jul 12 18:54:48 PDT 2019;;;;28;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3D3B8GE893FV58EI29QKP702KGP9PT;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;3DEL4X4EL89I22MBMEXJ6LAM1ESXYC;A3NBD6P0INJB4G;Submitted;Wed Jul 10 18:52:59 PDT 2019;Wed Jul 10 18:53:06 PDT 2019;Fri Jul 12 18:53:06 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3D3B8GE893FV58EI29QKP702KGP9PT;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;3L4D84MIL1GVLNRXVAEUTC740K1JHC;A2MV1325939NBM;Submitted;Wed Jul 10 18:54:02 PDT 2019;Wed Jul 10 18:54:43 PDT 2019;Fri Jul 12 18:54:43 PDT 2019;;;;41;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3D3B8GE893FV58EI29QKP702KGP9PT;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;3OS4RQUCRB35P82FCSDDS3CEC0FBFL;A1OX5KXDZAVQPJ;Submitted;Wed Jul 10 18:53:42 PDT 2019;Wed Jul 10 18:54:01 PDT 2019;Fri Jul 12 18:54:01 PDT 2019;;;;19;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3XD2A6FGFOISI0UAUQUEKC5D70VS9R;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;31HQ4X3T3UYQ6MTD9P26D5RYDKMSL7;A3LWAR1QNK5ECW;Submitted;Wed Jul 10 18:52:45 PDT 2019;Wed Jul 10 18:52:48 PDT 2019;Fri Jul 12 18:52:48 PDT 2019;;;;3;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3XD2A6FGFOISI0UAUQUEKC5D70VS9R;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;337RC3OW07Q6YEAH3K7BOSB5COHLV6;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:53:54 PDT 2019;Wed Jul 10 18:54:00 PDT 2019;Fri Jul 12 18:54:00 PDT 2019;;;;6;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3XD2A6FGFOISI0UAUQUEKC5D70VS9R;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;3M0NZ3JDP3M959C6CUG7S9S4E9M5Z1;A3NBD6P0INJB4G;Submitted;Wed Jul 10 18:51:08 PDT 2019;Wed Jul 10 18:51:19 PDT 2019;Fri Jul 12 18:51:19 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3XD2A6FGFOISI0UAUQUEKC5D70VS9R;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;3P4RDNWND7UVHI2H1SWFTO8J0XJIJ7;A1RSAU5I9NZTOP;Submitted;Wed Jul 10 19:06:56 PDT 2019;Wed Jul 10 19:08:03 PDT 2019;Fri Jul 12 19:08:03 PDT 2019;;;;67;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;Unpacking Table;;1
3XD2A6FGFOISI0UAUQUEKC5D70VS9R;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;3PWWM24LHUM2MGSWLLEWHISOVQQ28U;A2MV1325939NBM;Submitted;Wed Jul 10 18:54:51 PDT 2019;Wed Jul 10 18:55:19 PDT 2019;Fri Jul 12 18:55:19 PDT 2019;;;;28;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
3GMLHYZ0LFLNYEUMR7HUYUGS161UYY;3RY3YOAA7PRFP9Y2F6M5ZETQ95V27H;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:50:07 PDT 2019;5;"BatchId:3701708;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:50:07 PDT 2019;;;3E13VNJ1NPJOM1MDB3Q9POCX6GH1IK;A12HIW79ZJ7B50;Submitted;Wed Jul 10 18:56:26 PDT 2019;Wed Jul 10 18:56:33 PDT 2019;Fri Jul 12 18:56:33 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/PMb3b8T.jpg;2x2 Matrix;1;
