HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3TC2K6WK9HQZZWU2VJ9UTYXYP0E82F;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;39DD6S19JRZ91S5ZNV9AW3YHR2LZEW;AW8909TGQHFSV;Submitted;Wed Jul 10 18:52:41 PDT 2019;Wed Jul 10 18:52:45 PDT 2019;Fri Jul 12 18:52:45 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3TC2K6WK9HQZZWU2VJ9UTYXYP0E82F;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3DY46V3X3R6BYVSH569R35L9DAE55U;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:50:39 PDT 2019;Wed Jul 10 18:50:50 PDT 2019;Fri Jul 12 18:50:50 PDT 2019;;;;11;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3TC2K6WK9HQZZWU2VJ9UTYXYP0E82F;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3RXPCZQMQRZAQAGILFQ64CZHR3NG15;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:51:26 PDT 2019;Wed Jul 10 18:51:34 PDT 2019;Fri Jul 12 18:51:34 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3TC2K6WK9HQZZWU2VJ9UTYXYP0E82F;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3X4JMASXCOXES4NP9AUSPWPA6YQB0H;A3CPXID0CCAPS0;Submitted;Wed Jul 10 18:53:30 PDT 2019;Wed Jul 10 18:53:35 PDT 2019;Fri Jul 12 18:53:35 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3TC2K6WK9HQZZWU2VJ9UTYXYP0E82F;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3Z7EFSHGNB25ZZL6QMFU9UI3YQ8XC2;A1CDPJ061HEQWF;Submitted;Wed Jul 10 18:48:03 PDT 2019;Wed Jul 10 18:48:08 PDT 2019;Fri Jul 12 18:48:08 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
386T3MLZLOJS3MROGW5GAA4JS2U08N;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3DHE4R9OCYZHFVYE4JQK9V9MJ912G8;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:50:19 PDT 2019;Wed Jul 10 18:50:33 PDT 2019;Fri Jul 12 18:50:33 PDT 2019;;;;14;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
386T3MLZLOJS3MROGW5GAA4JS2U08N;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3O7L7BFSHGDN62GPNRLOW8VRVPIIEH;A1QXU4Q3CK75FK;Submitted;Wed Jul 10 18:48:13 PDT 2019;Wed Jul 10 18:48:26 PDT 2019;Fri Jul 12 18:48:26 PDT 2019;;;;13;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
386T3MLZLOJS3MROGW5GAA4JS2U08N;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3PJ71Z61R6QVB0TA79KWCVDUNQP19W;A1PUE304Y56H1C;Submitted;Wed Jul 10 18:39:04 PDT 2019;Wed Jul 10 18:39:30 PDT 2019;Fri Jul 12 18:39:30 PDT 2019;;;;26;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;Unpacking Table;;1
386T3MLZLOJS3MROGW5GAA4JS2U08N;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3RSDURM96CA9W2VUR97RIWPFL8FYE2;A1CDPJ061HEQWF;Submitted;Wed Jul 10 18:48:37 PDT 2019;Wed Jul 10 18:48:40 PDT 2019;Fri Jul 12 18:48:40 PDT 2019;;;;3;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
386T3MLZLOJS3MROGW5GAA4JS2U08N;3AXXFYZYN6MM03S4VB22V4NVODGG6F;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:34:42 PDT 2019;5;"BatchId:3701697;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:34:42 PDT 2019;;;3YDGXNSEO1ICPU7JPZXKAXPMF4L84V;A3IAR8MXGL9CH5;Submitted;Wed Jul 10 18:53:12 PDT 2019;Wed Jul 10 18:53:17 PDT 2019;Fri Jul 12 18:53:17 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
