HITId;HITTypeId;Title;Description;Keywords;Reward;CreationTime;MaxAssignments;RequesterAnnotation;AssignmentDurationInSeconds;AutoApprovalDelayInSeconds;Expiration;NumberOfSimilarHITs;LifetimeInSeconds;AssignmentId;WorkerId;AssignmentStatus;AcceptTime;SubmitTime;AutoApprovalTime;ApprovalTime;RejectionTime;RequesterFeedback;WorkTimeInSeconds;LifetimeApprovalRate;Last30DaysApprovalRate;Last7DaysApprovalRate;Input.image_url;Answer.category.label;Approve;Reject
3R868ACW4T04YM3W3OUW8MO3YSQGZB;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;34YB12FSQ0C7MZ27E194O4NKPEFGMA;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:41:30 PDT 2019;Wed Jul 10 18:41:38 PDT 2019;Fri Jul 12 18:41:38 PDT 2019;;;;8;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3R868ACW4T04YM3W3OUW8MO3YSQGZB;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;3B1NLC6UG1KD72ZK6H1W58HFUJTGP9;A3CPXID0CCAPS0;Submitted;Wed Jul 10 18:51:45 PDT 2019;Wed Jul 10 18:51:50 PDT 2019;Fri Jul 12 18:51:50 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3R868ACW4T04YM3W3OUW8MO3YSQGZB;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;3PZDLQMM0V94YJI92XU1J4O7LH6C25;A2HM35CWB7IIFM;Submitted;Wed Jul 10 18:42:34 PDT 2019;Wed Jul 10 18:42:37 PDT 2019;Fri Jul 12 18:42:37 PDT 2019;;;;3;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;2x2 Matrix;1;
3R868ACW4T04YM3W3OUW8MO3YSQGZB;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;3TVSS0C0E3O7WGIR23EYWL40DA1WTQ;ARRVI6AGG4ULP;Submitted;Wed Jul 10 18:43:51 PDT 2019;Wed Jul 10 18:46:43 PDT 2019;Fri Jul 12 18:46:43 PDT 2019;;;;172;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;Unpacking Table;;1
3R868ACW4T04YM3W3OUW8MO3YSQGZB;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;3U8YCDAGXR41WAPESSRIKLK9SYO0QF;A1S9INPWDOBRB7;Submitted;Wed Jul 10 18:45:14 PDT 2019;Wed Jul 10 18:45:19 PDT 2019;Fri Jul 12 18:45:19 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/N0pf70Y.jpg;Unpacking Table;;1
32K26U12DOCKDIOV014LHV8AXP4VDG;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;34Z02EIMIU1EOQH69WLDPQVWC5M0TS;AKLKDS34ZAGML;Submitted;Wed Jul 10 18:41:50 PDT 2019;Wed Jul 10 18:41:57 PDT 2019;Fri Jul 12 18:41:57 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
32K26U12DOCKDIOV014LHV8AXP4VDG;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;35DR22AR5F8HMZPNXT4TGRE9SDTX32;A2HM35CWB7IIFM;Submitted;Wed Jul 10 18:41:34 PDT 2019;Wed Jul 10 18:41:38 PDT 2019;Fri Jul 12 18:41:38 PDT 2019;;;;4;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
32K26U12DOCKDIOV014LHV8AXP4VDG;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;369J354OFFY5XWHFRL2NZ8QYZE06GQ;A2ZPO9BRC2YQY0;Submitted;Wed Jul 10 18:41:46 PDT 2019;Wed Jul 10 18:42:41 PDT 2019;Fri Jul 12 18:42:41 PDT 2019;;;;55;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
32K26U12DOCKDIOV014LHV8AXP4VDG;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;37TD41K0AJXX3IZ7WC97AM1BJB9CSC;A3CPXID0CCAPS0;Submitted;Wed Jul 10 18:52:48 PDT 2019;Wed Jul 10 18:52:53 PDT 2019;Fri Jul 12 18:52:53 PDT 2019;;;;5;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
32K26U12DOCKDIOV014LHV8AXP4VDG;36U2DYYLUBAN1YBSZ3KS17CBSJODEN;Pick one out of three categories;Categorize the given image based on the provided examples.;categorize, image, classification, classify;$0.01;Wed Jul 10 18:40:00 PDT 2019;5;"BatchId:3701702;OriginalHitTemplateId:928390873;";300;172800;Sun Jul 14 18:40:00 PDT 2019;;;3HOSI13XH1C16LM3ZI9TZTXT389DDH;A1ANSFI5L7SUUH;Submitted;Wed Jul 10 18:48:25 PDT 2019;Wed Jul 10 18:48:32 PDT 2019;Fri Jul 12 18:48:32 PDT 2019;;;;7;0% (0/0);0% (0/0);0% (0/0);https://i.imgur.com/kFXZnQg.jpg;None of the Above;1;
